col0,ID,RA,dec,Av,DM0,Fe_H,logt,CampaignLength_u,CampaignLength_g,CampaignLength_r,CampaignLength_i,CampaignLength_z,CampaignLength_y,Coaddm5_u,Coaddm5_g,Coaddm5_r,Coaddm5_i,Coaddm5_z,Coaddm5_y,CrowdingM5_u,CrowdingM5_g,CrowdingM5_r,CrowdingM5_i,CrowdingM5_z,CrowdingM5_y,InterNightGaps_u,InterNightGaps_g,InterNightGaps_r,InterNightGaps_i,InterNightGaps_z,InterNightGaps_y,IntraNightGaps_u,IntraNightGaps_g,IntraNightGaps_r,IntraNightGaps_i,IntraNightGaps_z,IntraNightGaps_y,Uniformity_u,Uniformity_g,Uniformity_r,Uniformity_i,Uniformity_z,Uniformity_y,Parallax_u,Parallax_g,Parallax_r,Parallax_i,Parallax_z,Parallax_y,ProperMotion_u,ProperMotion_g,ProperMotion_r,ProperMotion_i,ProperMotion_z,ProperMotion_y,NinGaia,Mtot,Nexpected_u,Nexpected_g,Nexpected_r,Nexpected_i,Nexpected_z,Nexpected_y
2023,Antalova_1,262.2375,-31.580000000000002,1.3237,9.98,-0.655,8.485,10.0,10.0,10.0,10.0,10.0,10.0,25.280454496495665,27.195702496894064,26.845439791122537,26.27804246947365,25.600147480573302,23.911609986219013,25.79999999999996,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,42.835193437571434,12.126164504959888,9.00065446381268,9.855375310289674,10.973422566377849,48.76784156449503,0.15087112950277515,0.19841674820054322,0.09700431721284986,0.04483261989662424,0.06939846384921111,0.542302615387598,0.1822623097734417,0.06032456782165448,0.06854222043755241,0.0743582414392032,0.08364686880675055,0.12725145165645804,4.752483064550916,1.1173533925869161,1.0971040271965486,1.2972437796772285,1.791172844575369,7.792974246289636,0.8575845764630292,0.2891679428451961,0.27947264870045013,0.32085844813261405,0.4243581713745685,1.6527271937363603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,BDSB_166,262.245,-36.562,3.3883,14.5,99.999,6.0,10.0,10.0,10.0,10.0,10.0,10.0,25.455681469555532,27.2545238676765,26.87348288328627,26.27562197077175,25.60427897377838,24.085545636571844,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,32.77723519040592,8.522399076791771,9.021486316745722,9.796321343601448,10.130424210758065,35.107607031430234,0.05092018828145228,0.04389103880384937,0.048997636389685795,0.03859920150716789,0.043015163973905146,0.5394645582418889,0.20756017457930265,0.0831455817333577,0.09942002861194937,0.07579373105141542,0.07400285930585461,0.20265478456975936,3.8163006995133264,1.0684152687214152,1.0982994374134303,1.2918910549748506,1.6741795401357202,6.156337990154474,0.7390486059212796,0.285236290467251,0.2891073945179756,0.32533665293633274,0.43156153133635505,1.4148386423841233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,BDSB_165,262.32,-36.653000000000006,4.2594,14.0,99.999,6.0,10.0,10.0,10.0,10.0,10.0,10.0,25.432633075380295,27.322454779461772,26.907209499516803,26.266476524890436,25.64381005815225,24.09754215504791,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,33.77595052122342,7.106071763919317,8.024793047872663,8.819477372402616,9.62745883225216,29.399872390549717,0.03603429242502898,0.027929689589655027,0.05362171679735184,0.04307211271952838,0.03844886570004746,0.24806281324708834,0.18731725959954554,0.08518874352623215,0.08446267291326909,0.07349877171687184,0.07564698439900065,0.21278755885347703,3.88720820332259,1.0052818222226676,1.0631512361851607,1.294252490333339,1.655111816917351,6.183731448313442,0.7665928120477942,0.2732289809723157,0.2802350160241766,0.3294156620748008,0.42072838661489487,1.4557126567339858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Ruprecht_125,262.41749999999996,-40.45,0.25730000000000003,10.401,99.999,8.825,9.0,10.0,10.0,10.0,10.0,9.0,25.488708672221033,27.343870373416333,26.971137094689336,26.319633518043783,25.658878154858442,24.07348080399203,19.399999999999984,20.59999999999998,20.79999999999998,20.79999999999998,20.59999999999998,20.59999999999998,29.443879289992765,6.555165522349853,6.985386611559079,7.921841267212585,11.014566583344276,49.87470863847557,0.032192873186431825,0.03368181613041088,0.061426740285241976,0.044524419150548056,0.04576878636726178,0.20442143449326977,0.26526292829156894,0.06281702344995645,0.08012471101206455,0.07728976610865006,0.08357373142212363,0.13138668077038726,3.5111426888401027,1.0079893679417282,1.0038146400589114,1.2081700727768416,1.5539659905702226,5.848593734868313,0.7739577124031481,0.2706171402450198,0.26634233995342993,0.31770445478952314,0.4189789740130231,1.3432655970616434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,FSR_0033,262.44,-15.635000000000002,1.0974,14.6,99.999,9.6,9.0,10.0,10.0,10.0,10.0,9.0,25.361170676501253,26.980738917823803,26.548300849916266,25.929939651796378,25.330227005636452,23.696469965464054,24.599999999999966,27.999999999999954,25.79999999999996,27.999999999999954,26.19999999999996,24.799999999999965,22.974068825707946,14.998031734001415,18.723633663801593,15.909068185465003,18.937184032751247,53.334060585926636,0.010043296264484525,0.6877028539893217,0.936140246631112,0.43725759896915406,0.39774560707155615,0.5702496204175986,0.26845418261508724,0.08662287743305479,0.09265396547948297,0.11629013033541312,0.07969351972824781,0.3080232808770545,4.33983239784372,1.4641391487954856,1.4921809536389938,1.7544528924338547,2.249158623567845,9.54599957073829,0.8373362963678743,0.36705245705897527,0.4003816695939345,0.43965353183727035,0.547443418002658,1.7583491327143521,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,Antalova_2,262.40999999999997,-32.48,11.5537,11.699,99.999,6.0,10.0,10.0,10.0,10.0,10.0,10.0,25.388388599383376,27.23581207105658,26.881081877406253,26.29174740686321,25.58323500083986,23.92644247057347,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,31.96618222073448,9.584550638013752,7.999571144533547,9.940994087439321,11.019162160831911,44.355364475690294,0.9704857415053993,0.06690015754429623,0.054212744696997106,0.05553364829393104,0.09325322520453483,0.546596240485087,0.15103812740970354,0.05655825855150268,0.05791155265888013,0.07746780424120417,0.06686559167309467,0.1524082318910494,4.072235353789573,1.0892925664840813,1.0711977507505925,1.301024935069535,1.8008116550194793,7.663963174505558,0.8269353861943144,0.27955793549478697,0.2701462979146246,0.32731883913016535,0.44614830818345175,1.6329434795152806,18,10295.777672976928,37.88053820605797,562.134171714696,1606.3348776046525,4347.22738997174,10135.317977943585,9353.39484679168
2029,DB2001_41,262.60049999999995,-33.19,9.1636,12.35,99.999,6.0,10.0,10.0,10.0,10.0,10.0,9.0,25.326344940780547,27.258112763957204,26.8946920000568,26.276580539669357,25.60931952725879,23.96699377998864,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,48.67018374589679,10.123052938390174,7.016527356681763,9.969919884737465,11.966400683486427,35.107464347194764,0.9221338275528979,0.1121408945764415,0.11555640224833041,0.07180470053572208,0.13009876100113615,0.546596240485087,0.14167352676484668,0.05414467239255195,0.05469511569516903,0.059027943291139646,0.053651277428415765,0.1748894336501423,4.159656808784663,1.055652513377322,1.0773680415677431,1.3041990364987897,1.7501850331490347,6.966497974786319,0.8685096793470231,0.2696890507943929,0.2691420058901702,0.32445386307438656,0.4209176638401486,1.609073820602928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,Antalova_3,262.6575,-32.205,4.1943,12.5,99.999,8.415,10.0,10.0,10.0,10.0,10.0,10.0,25.412200570751136,27.248015436978918,26.895042208743615,26.299369583325642,25.626708056814536,23.979071059451,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,31.96618222073448,8.97526336752344,7.969011564811808,9.963162232710602,10.966480497889279,32.96934698666155,0.09267524574534036,0.0953391072107479,0.06332551856758073,0.07573936774861068,0.08217552394489758,0.5390515273902565,0.210416821171343,0.0640574338281015,0.07208920623186522,0.07145532965139964,0.06745998753154188,0.14720836227760833,3.8851122043718274,1.0542878191171665,1.0684077777314882,1.273984444967698,1.7152503962581898,7.03542247353776,0.7838996651109174,0.270387822352766,0.26611038673324944,0.3280495111226522,0.43554693970964714,1.4102550526264592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,Harvard_16,262.815,-36.805,2.5823,11.1,99.999,7.94,10.0,10.0,10.0,10.0,10.0,10.0,25.428998456742487,27.275332480419006,26.876637298315625,26.2369499418897,25.602952699171087,24.210845268421867,22.599999999999973,23.79999999999997,23.79999999999997,23.79999999999997,23.59999999999997,23.59999999999997,30.377944638512417,8.97213910670689,7.817051700418233,9.992932710905734,11.014552067885234,32.77424235198123,0.059831846854649484,0.04624934488674626,0.0651811852294486,0.04301992594264448,0.06723642570432276,0.24806281324708834,0.23387374074485012,0.05712080466347343,0.0831545409202295,0.09922939802416676,0.09561216314830569,0.21136305742897563,3.7364301360864234,1.0318080386201438,1.0842903427379573,1.3124121598264331,1.6619052628790854,5.686749806501689,0.813615062811744,0.2811511367804314,0.2904617148632184,0.34621603188723565,0.45306563496975305,1.341649176439856,319,3271.213904205485,454.7968691016886,808.2515314510913,1187.319798670423,2069.500764356558,2874.775491154823,3425.5824883449413
2032,FSR_1758,262.9050000000001,-39.84,2.387,14.5,99.999,9.2,10.0,10.0,10.0,10.0,10.0,9.0,25.403129344929788,27.29310774779034,26.931848911907235,26.335054407466792,25.649056004901304,23.987244832575595,20.39999999999998,21.399999999999977,21.599999999999977,21.599999999999977,21.399999999999977,21.399999999999977,53.40451056267193,7.999062295843032,7.95514049668418,8.753608300816268,11.557052880136325,39.455304522089136,0.042022146633826196,0.03272346337325871,0.05387541989330202,0.03836288535967469,0.058055826695635915,0.24505166133167222,0.19530096375677264,0.054153738615597045,0.08825037273882097,0.11277851909338747,0.09693795095170307,0.20896623178461213,3.7643165595016206,1.0406200980592741,1.0689918159889156,1.232296539020661,1.6047837978435089,6.545587469927946,0.847607155415983,0.2851448641396805,0.2775690213662411,0.30598194944860857,0.40954780067377805,1.610036902971578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,Collinder_333,262.9050000000001,-34.01,3.2922000000000002,10.45,99.999,8.15,10.0,10.0,10.0,10.0,10.0,9.0,25.39102979959631,27.23569413700926,26.89656197789054,26.280622151118116,25.622613358407726,23.961443031158286,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,27.999999999999954,32.47843914817349,8.993616817126167,8.11252467995655,9.742412174258789,11.10568839769985,27.927602534622565,0.04376573843182996,0.03252691071247682,0.06639917512075044,0.08643257216317579,0.11697922201710753,0.5501103946007788,0.13746850672313396,0.08038790668530184,0.0889690099492412,0.08720971920227959,0.091433481726976,0.21446390173524865,3.9969303074397238,1.0736996282201468,1.0632394097829796,1.3040235545614582,1.7307590177817822,7.68042197657966,0.8298099652489539,0.29282263287625043,0.2765745053023318,0.3298598309159261,0.4341048401001258,1.652853237542623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
